timestamp,Close,High,Low,Open,Volume,metric
2013-06-24,99.47,102.3,95.0,100.4,9702.68839049,33080
2013-06-25,97.87,101.0,97.47,98.83,5294.05179614,32687
2013-06-26,98.77,99.98,96.13,97.57,4940.40777894,32896
2013-06-27,96.31,98.76,96.0,98.75,4937.41675442,32495
2013-06-28,89.96,97.45,88.01,96.98,18557.52900345,38511
2013-06-29,88.98,91.61,86.2,89.2,4373.62440255,28843
2013-06-30,89.53,90.3,88.01,88.83,2390.67441288,25058
2013-07-01,84.5,90.16,80.94,89.41,20854.46869197,36264
2013-07-02,88.0,88.5,81.9,83.41,12666.39148742,33956
2013-07-03,77.01,89.56,75.11,88.04,20740.88552523,34584
2013-07-04,79.4,83.9,70.06,77.33,21957.43214384,31940
2013-07-05,66.93,79.4,63.26,79.4,32935.36592906,32359
2013-07-06,66.34,72.88,63.0,67.13,17245.95828177,26908
2013-07-07,73.96,73.96,64.5,66.34,6858.52231849,22920
2013-07-08,74.4,76.94,70.1,73.97,18669.57799992,34864
2013-07-09,75.01,76.01,70.25,74.0,15908.99990621,37298
2013-07-10,86.19,86.64,74.81,75.0,27275.18412986,35046
2013-07-11,87.13,89.96,83.85,86.13,17311.05698299,44476
2013-07-12,90.17,100.0,86.6,87.81,32060.82985282,49665
2013-07-13,91.67,92.04,87.15,90.19,6004.55580528,33914
2013-07-14,90.03,93.0,88.87,91.67,5202.94162176,23652
2013-07-15,93.78,95.0,88.11,90.02,13030.66102004,31249
2013-07-16,91.55,93.9,89.09,93.76,9285.47354955,37769
2013-07-17,90.97,92.37,89.0,91.61,7404.86645917,35317
2013-07-18,85.28,91.0,77.0,90.96,21446.66606845,34405
2013-07-19,86.51,88.0,83.21,85.0,8689.960752,33514
2013-07-20,85.04,87.07,84.27,86.51,4451.4748679,26219
2013-07-21,85.93,86.99,84.25,85.02,2907.86221135,27608
2013-07-22,85.6,87.08,83.0,85.73,8294.01816821,33798
2013-07-23,86.98,88.88,82.0,85.59,13038.50130799,35482
2013-07-24,88.42,88.48,85.73,86.88,9276.4211009,35159
2013-07-25,90.16,90.66,87.08,88.42,10416.8800968,37178
2013-07-26,89.95,91.77,88.56,90.1,6500.58440396,34520
2013-07-27,88.16,90.16,87.8,89.97,3489.15396964,27170
2013-07-28,92.71,94.01,87.9,88.16,7294.35296151,26735
2013-07-29,93.39,93.5,90.54,92.72,10250.84060044,36777
2013-07-30,96.57,97.0,92.7,93.45,11695.36756812,40732
2013-07-31,98.28,101.0,95.0,96.98,17025.38437411,48107
2013-08-01,96.62,98.44,95.15,97.77,7832.16050467,83186
2013-08-02,95.85,98.71,93.03,96.63,15553.07296963,47796
2013-08-03,95.55,97.0,93.98,95.82,4499.94672997,35542
2013-08-04,96.38,96.61,95.5,95.54,3019.67129901,32359
2013-08-05,97.81,98.92,96.0,96.38,11003.41353294,44268
2013-08-06,97.69,98.98,97.07,97.88,9248.61209517,43678
2013-08-07,97.09,98.32,95.5,97.7,7127.85555164,45682
2013-08-08,94.27,97.14,91.11,97.09,14017.03265768,43769
2013-08-09,92.27,95.75,90.0,94.26,12311.24302657,38396
2013-08-10,93.51,94.25,92.14,92.72,3115.45505946,37185
2013-08-11,94.09,94.58,93.12,93.51,1863.55256347,29167
2013-08-12,95.35,96.18,93.31,94.0,7203.7336517,70909
2013-08-13,98.15,98.19,94.24,95.37,12840.28503739,43973
2013-08-14,99.19,101.0,97.03,97.75,17997.71861974,46505
2013-08-15,98.08,100.01,96.68,99.19,9533.32415037,45339
2013-08-16,98.25,99.0,96.5,98.09,9306.11308233,53270
2013-08-17,99.71,99.82,97.48,98.26,5533.56584068,36752
2013-08-18,99.3,99.99,98.41,99.71,2757.60749158,33028
2013-08-19,102.85,105.16,99.0,99.32,20223.50852434,50178
2013-08-20,104.87,104.88,100.38,102.85,11512.55473348,47735
2013-08-21,110.43,114.0,104.56,104.87,23925.71807899,48544
2013-08-22,109.12,113.02,107.98,111.52,12231.93171666,52849
2013-08-23,107.65,109.9,104.2,109.12,9469.67629666,43800
2013-08-24,109.15,110.33,106.64,107.91,4332.68697991,36845
2013-08-25,113.12,113.28,109.15,109.15,9343.16273408,33092
2013-08-26,111.9,113.3,110.27,113.12,10842.80342417,44212
2013-08-27,117.75,118.93,111.76,111.85,18924.73961221,51940
2013-08-28,117.91,119.63,117.04,117.74,10195.73119445,52661
2013-08-29,118.5,120.0,117.0,117.91,9789.33885357,46298
2013-08-30,124.86,126.14,118.04,118.91,17374.35799114,56064
2013-08-31,128.0,134.95,124.8,124.86,19981.34364226,60541
2013-09-01,130.66,132.09,126.79,127.9,8021.56323583,29740
2013-09-02,130.15,132.0,128.52,130.65,8939.39980324,33285
2013-09-03,129.18,131.0,127.0,129.4,11994.57661966,38704
2013-09-04,122.81,129.94,115.21,129.2,18821.05012844,42353
2013-09-05,122.5,127.5,116.07,121.65,19236.83229587,40926
2013-09-06,117.67,124.54,115.21,122.0,19391.20825469,40146
2013-09-07,119.93,122.16,115.5,116.56,9676.9974976,34989
2013-09-08,118.34,120.94,116.0,119.91,5458.68589096,29455
2013-09-09,121.68,124.13,115.0,118.37,21345.72633658,38459
2013-09-10,122.07,124.26,120.8,121.68,11319.88974811,36816
2013-09-11,127.55,127.72,118.0,122.08,18550.2138604,42342
2013-09-12,126.38,128.5,123.1,127.54,13856.21063312,43434
2013-09-13,127.71,128.79,125.05,126.38,9309.9491962,38691
2013-09-14,124.49,128.0,123.05,127.71,8711.86383564,28949
2013-09-15,125.36,126.25,123.0,124.49,5360.8824298,27833
2013-09-16,126.27,126.71,124.03,125.36,7602.34785199,38731
2013-09-17,126.92,127.69,125.47,126.28,8852.61357182,40977
2013-09-18,127.0,128.0,124.2,126.92,13495.71105357,42982
