,Close,High,Low,Open,Volume,date,totalVolume_less_than_0_01,addressesCount_less_than_0_01,totalVolume_f_0_01_to_0_1,addressesCount_f_0_01_to_0_1,totalVolume_f_0_1_to_1_x,addressesCount_f_0_1_to_1_x,totalVolume_f_0_1_to_1_y,addressesCount_f_0_1_to_1_y,totalVolume_f_0_1_to_1,addressesCount_f_0_1_to_1,totalVolume_f_1_to_10,addressesCount_f_1_to_10,totalVolume_f_10_to_100,addressesCount_f_10_to_100,totalVolume_f_100_to_1000,addressesCount_f_100_to_1000,totalVolume_f_1000_to_10000,addressesCount_f_1000_to_10000,totalVolume_f_10000_to_100000,addressesCount_f_10000_to_100000
1908,48326.74,48834.0,47052.9,47316.21,1452.50623073,2021-09-18,40824.57700151,29395162.0,191276.24565393,5893138.0,757419.18756319,2427759.0,757419.18756319,2427759.0,757419.18756319,2427759.0,1694466.91970513,661836.0,4251404.64143052,130997.0,3931204.4771049,13786.0,5263889.42797837,2061.0,2111668.53191125,80.0
1909,47245.25,48389.52,46860.0,48307.05,999.59599085,2021-09-19,40891.03101198,29418241.0,191399.57939432,5899095.0,757582.9403213,2428524.0,757582.9403213,2428524.0,757582.9403213,2428524.0,1695001.1048247,662009.0,4252290.06903538,131035.0,3930786.50245858,13786.0,5262133.5716515,2060.0,2113069.20965104,80.0
1910,47245.25,48389.52,46860.0,48307.05,999.59599085,2021-09-19,40891.03101198,29418241.0,191399.57939432,5899095.0,757582.9403213,2428524.0,757582.9403213,2428524.0,757582.9403213,2428524.0,1695001.1048247,662009.0,4252290.06903538,131035.0,3930786.50245858,13786.0,5262133.5716515,2060.0,2113069.20965104,80.0
1911,43035.99,47334.54,42453.97,47257.86,4240.48541968,2021-09-20,40772.940723679996,29329039.0,191437.49304726,5896126.0,758125.18325274,2430285.0,758125.18325274,2430285.0,758125.18325274,2430285.0,1695042.30983953,662064.0,4251272.90326865,131091.0,3930317.45615504,13779.0,5264764.41792504,2058.0,2112446.30413686,80.0
1912,43035.99,47334.54,42453.97,47257.86,4240.48541968,2021-09-20,40772.940723679996,29329039.0,191437.49304726,5896126.0,758125.18325274,2430285.0,758125.18325274,2430285.0,758125.18325274,2430285.0,1695042.30983953,662064.0,4251272.90326865,131091.0,3930317.45615504,13779.0,5264764.41792504,2058.0,2112446.30413686,80.0
1913,40596.54,43643.34,39573.21,43003.07,5961.58790269,2021-09-21,40800.66236958,29342579.0,191590.41339022,5901696.0,758566.68673634,2432024.0,758566.68673634,2432024.0,758566.68673634,2432024.0,1696388.73033528,662613.0,4253976.00404241,131177.0,3929241.71281649,13773.0,5263326.00094751,2056.0,2111057.54771097,80.0
1914,40596.54,43643.34,39573.21,43003.07,5961.58790269,2021-09-21,40800.66236958,29342579.0,191590.41339022,5901696.0,758566.68673634,2432024.0,758566.68673634,2432024.0,758566.68673634,2432024.0,1696388.73033528,662613.0,4253976.00404241,131177.0,3929241.71281649,13773.0,5263326.00094751,2056.0,2111057.54771097,80.0
1915,43589.53,44031.85,40580.18,40702.07,3040.94514066,2021-09-22,40807.52235666,29363902.0,191586.59310585,5900266.0,758703.13869594,2432369.0,758703.13869594,2432369.0,758703.13869594,2432369.0,1695134.37778457,662136.0,4252727.25507911,131168.0,3929359.60450307,13772.0,5265397.05628381,2056.0,2111748.71053979,80.0
1916,43589.53,44031.85,40580.18,40702.07,3040.94514066,2021-09-22,40807.52235666,29363902.0,191586.59310585,5900266.0,758703.13869594,2432369.0,758703.13869594,2432369.0,758703.13869594,2432369.0,1695134.37778457,662136.0,4252727.25507911,131168.0,3929359.60450307,13772.0,5265397.05628381,2056.0,2111748.71053979,80.0
1917,44903.5,45013.17,43105.0,43586.0,2317.75578384,2021-09-23,40805.78446872,29383427.0,191633.66646359,5902900.0,758695.10531037,2432472.0,758695.10531037,2432472.0,758695.10531037,2432472.0,1695746.79989866,662173.0,4254586.91768593,131192.0,3927773.02306523,13773.0,5264911.93613328,2057.0,2111934.27532302,80.0
1918,44903.5,45013.17,43105.0,43586.0,2317.75578384,2021-09-23,40805.78446872,29383427.0,191633.66646359,5902900.0,758695.10531037,2432472.0,758695.10531037,2432472.0,758695.10531037,2432472.0,1695746.79989866,662173.0,4254586.91768593,131192.0,3927773.02306523,13773.0,5264911.93613328,2057.0,2111934.27532302,80.0
1919,42848.5,45159.9,40693.27,44893.7,4348.92828394,2021-09-24,40762.451370890005,29376708.0,191645.87860599,5900846.0,759157.05489348,2434498.0,759157.05489348,2434498.0,759157.05489348,2434498.0,1695815.99344097,662289.0,4252369.03241335,131139.0,3923701.66792716,13760.0,5275915.69049219,2065.0,2107146.73920477,80.0
1920,42848.5,45159.9,40693.27,44893.7,4348.92828394,2021-09-24,40762.451370890005,29376708.0,191645.87860599,5900846.0,759157.05489348,2434498.0,759157.05489348,2434498.0,759157.05489348,2434498.0,1695815.99344097,662289.0,4252369.03241335,131139.0,3923701.66792716,13760.0,5275915.69049219,2065.0,2107146.73920477,80.0
1921,42722.19,43010.69,41689.6,42835.88,879.19677382,2021-09-25,40901.54221367,29443348.0,191862.06464828,5909819.0,759379.13741691,2435930.0,759379.13741691,2435930.0,759379.13741691,2435930.0,1696413.50923307,662595.0,4252311.9304277,131133.0,3924315.02770366,13766.0,5275529.07026271,2063.0,2106702.2264428,80.0
1922,42722.19,43010.69,41689.6,42835.88,879.19677382,2021-09-25,40901.54221367,29443348.0,191862.06464828,5909819.0,759379.13741691,2435930.0,759379.13741691,2435930.0,759379.13741691,2435930.0,1696413.50923307,662595.0,4252311.9304277,131133.0,3924315.02770366,13766.0,5275529.07026271,2063.0,2106702.2264428,80.0
1923,43204.73,43956.38,40808.0,42699.1,1659.78466242,2021-09-26,40941.37166336,29455129.0,191992.15776582,5915108.0,759840.24626402,2437298.0,759840.24626402,2437298.0,759840.24626402,2437298.0,1697380.72040037,663073.0,4254558.17850931,131226.0,3936044.85764258,13799.0,5331003.47169518,2099.0,2036522.25383238,79.0
1924,43204.73,43956.38,40808.0,42699.1,1659.78466242,2021-09-26,40941.37166336,29455129.0,191992.15776582,5915108.0,759840.24626402,2437298.0,759840.24626402,2437298.0,759840.24626402,2437298.0,1697380.72040037,663073.0,4254558.17850931,131226.0,3936044.85764258,13799.0,5331003.47169518,2099.0,2036522.25383238,79.0
1925,42189.81,44377.7,42130.0,43162.82,1936.64957217,2021-09-27,40923.787325159996,29455128.0,192011.05932266,5915584.0,760399.89387779,2438887.0,760399.89387779,2438887.0,760399.89387779,2438887.0,1698987.14176837,663738.0,4256785.7554921,131326.0,3935655.55934542,13801.0,5331183.47637039,2101.0,2033305.33415704,79.0
1926,42189.81,44377.7,42130.0,43162.82,1936.64957217,2021-09-27,40923.787325159996,29455128.0,192011.05932266,5915584.0,760399.89387779,2438887.0,760399.89387779,2438887.0,760399.89387779,2438887.0,1698987.14176837,663738.0,4256785.7554921,131326.0,3935655.55934542,13801.0,5331183.47637039,2101.0,2033305.33415704,79.0
1927,41049.0,42778.93,40888.0,42154.87,2246.85357977,2021-09-28,40834.94099321,29398370.0,192140.75302713,5916157.0,760939.40207242,2440989.0,760939.40207242,2440989.0,760939.40207242,2440989.0,1699852.24462468,664157.0,4258949.81992351,131361.0,3939255.92869163,13818.0,5325940.50856555,2097.0,2032260.4097608,79.0
1928,41049.0,42778.93,40888.0,42154.87,2246.85357977,2021-09-28,40834.94099321,29398370.0,192140.75302713,5916157.0,760939.40207242,2440989.0,760939.40207242,2440989.0,760939.40207242,2440989.0,1699852.24462468,664157.0,4258949.81992351,131361.0,3939255.92869163,13818.0,5325940.50856555,2097.0,2032260.4097608,79.0
1929,41542.9,42595.93,40750.0,41024.21,1804.77808474,2021-09-29,40822.6018867,29416552.0,192271.48583487,5919304.0,761562.26812913,2443035.0,761562.26812913,2443035.0,761562.26812913,2443035.0,1700962.39963936,664483.0,4261701.58716907,131370.0,3942043.26295746,13830.0,5315734.07199271,2091.0,2035852.83004963,79.0
1930,41542.9,42595.93,40750.0,41024.21,1804.77808474,2021-09-29,40822.6018867,29416552.0,192271.48583487,5919304.0,761562.26812913,2443035.0,761562.26812913,2443035.0,761562.26812913,2443035.0,1700962.39963936,664483.0,4261701.58716907,131370.0,3942043.26295746,13830.0,5315734.07199271,2091.0,2035852.83004963,79.0
1931,43834.43,44117.74,41427.87,41537.56,2614.50420927,2021-09-30,40575.01776374,29376329.0,191849.33250163,5906128.0,760736.41008396,2440141.0,760736.41008396,2440141.0,760736.41008396,2440141.0,1700315.8107201,664242.0,4261601.4963967,131445.0,3942658.0338422,13822.0,5325985.16584344,2096.0,2028297.99049616,79.0
1932,43834.43,44117.74,41427.87,41537.56,2614.50420927,2021-09-30,40575.01776374,29376329.0,191849.33250163,5906128.0,760736.41008396,2440141.0,760736.41008396,2440141.0,760736.41008396,2440141.0,1700315.8107201,664242.0,4261601.4963967,131445.0,3942658.0338422,13822.0,5325985.16584344,2096.0,2028297.99049616,79.0
1933,48171.86,48500.0,43291.07,43835.47,3446.87226506,2021-10-01,40675.749184240005,29425362.0,192112.54271423,5917306.0,760973.64067432,2441424.0,760973.64067432,2441424.0,760973.64067432,2441424.0,1700466.97543361,664330.0,4264324.01779278,131504.0,3949823.2609348,13845.0,5318574.3715796,2094.0,2025943.69933435,79.0
1934,48171.86,48500.0,43291.07,43835.47,3446.87226506,2021-10-01,40675.749184240005,29425362.0,192112.54271423,5917306.0,760973.64067432,2441424.0,760973.64067432,2441424.0,760973.64067432,2441424.0,1700466.97543361,664330.0,4264324.01779278,131504.0,3949823.2609348,13845.0,5318574.3715796,2094.0,2025943.69933435,79.0
1935,47685.8,48361.83,47468.15,48185.61,1361.84402667,2021-10-02,40611.732436579994,29382678.0,191834.65095778,5909078.0,760833.33175777,2440903.0,760833.33175777,2440903.0,760833.33175777,2440903.0,1700901.76982066,664427.0,4262602.07672547,131355.0,3951839.35633994,13843.0,5317518.6730512,2094.0,2027927.66555853,79.0
1936,47685.8,48361.83,47468.15,48185.61,1361.84402667,2021-10-02,40611.732436579994,29382678.0,191834.65095778,5909078.0,760833.33175777,2440903.0,760833.33175777,2440903.0,760833.33175777,2440903.0,1700901.76982066,664427.0,4262602.07672547,131355.0,3951839.35633994,13843.0,5317518.6730512,2094.0,2027927.66555853,79.0
1937,48235.93,49225.55,47119.87,47644.63,1164.6029687,2021-10-03,40697.86835019,29378898.0,191979.95703383,5915239.0,761112.32521026,2442120.0,761112.32521026,2442120.0,761112.32521026,2442120.0,1701698.77663377,664760.0,4264258.89997657,131381.0,3958220.14278046,13852.0,5310087.87551055,2091.0,2026950.9111523,79.0
1938,48235.93,49225.55,47119.87,47644.63,1164.6029687,2021-10-03,40697.86835019,29378898.0,191979.95703383,5915239.0,761112.32521026,2442120.0,761112.32521026,2442120.0,761112.32521026,2442120.0,1701698.77663377,664760.0,4264258.89997657,131381.0,3958220.14278046,13852.0,5310087.87551055,2091.0,2026950.9111523,79.0
1939,49242.14,49530.53,46900.0,48231.04,2737.78053315,2021-10-04,40643.60813477,29273961.0,192078.80620561,5917159.0,761836.73446792,2444467.0,761836.73446792,2444467.0,761836.73446792,2444467.0,1703018.97826309,665371.0,4266294.76235672,131463.0,3960209.4195467,13880.0,5303504.47759898,2091.0,2028394.97007414,79.0
1940,49242.14,49530.53,46900.0,48231.04,2737.78053315,2021-10-04,40643.60813477,29273961.0,192078.80620561,5917159.0,761836.73446792,2444467.0,761836.73446792,2444467.0,761836.73446792,2444467.0,1703018.97826309,665371.0,4266294.76235672,131463.0,3960209.4195467,13880.0,5303504.47759898,2091.0,2028394.97007414,79.0
1941,51501.19,51914.68,49075.0,49283.89,2206.59644303,2021-10-05,40573.29096747,29270767.0,191683.11436978,5902751.0,761364.94414868,2442351.0,761364.94414868,2442351.0,761364.94414868,2442351.0,1702464.28811123,665056.0,4260287.72829155,131220.0,3970829.42273024,13897.0,5304106.36194639,2091.0,2028697.61333688,79.0
1942,51501.19,51914.68,49075.0,49283.89,2206.59644303,2021-10-05,40573.29096747,29270767.0,191683.11436978,5902751.0,761364.94414868,2442351.0,761364.94414868,2442351.0,761364.94414868,2442351.0,1702464.28811123,665056.0,4260287.72829155,131220.0,3970829.42273024,13897.0,5304106.36194639,2091.0,2028697.61333688,79.0
1943,55345.79,55800.0,50428.64,51521.89,4441.90271751,2021-10-06,40724.361839469995,29346563.0,192013.76195462,5913153.0,762091.25504239,2444914.0,762091.25504239,2444914.0,762091.25504239,2444914.0,1703426.4184891,665557.0,4264745.48281381,131422.0,4006684.13379952,13931.0,5267919.62952524,2064.0,2023220.47043807,79.0
1944,55345.79,55800.0,50428.64,51521.89,4441.90271751,2021-10-06,40724.361839469995,29346563.0,192013.76195462,5913153.0,762091.25504239,2444914.0,762091.25504239,2444914.0,762091.25504239,2444914.0,1703426.4184891,665557.0,4264745.48281381,131422.0,4006684.13379952,13931.0,5267919.62952524,2064.0,2023220.47043807,79.0
1945,53787.6,55360.32,53289.57,55360.1,2349.70121453,2021-10-07,40716.33075794,29357845.0,191704.74821118,5905374.0,761120.14240299,2441586.0,761120.14240299,2441586.0,761120.14240299,2441586.0,1701959.91311112,665010.0,4262480.56132631,131330.0,4007308.96730101,13948.0,5273476.6143208,2066.0,2024439.49144027,80.0
1946,53787.6,55360.32,53289.57,55360.1,2349.70121453,2021-10-07,40716.33075794,29357845.0,191704.74821118,5905374.0,761120.14240299,2441586.0,761120.14240299,2441586.0,761120.14240299,2441586.0,1701959.91311112,665010.0,4262480.56132631,131330.0,4007308.96730101,13948.0,5273476.6143208,2066.0,2024439.49144027,80.0
1947,53957.21,56168.0,53623.02,53816.16,2217.75513685,2021-10-08,40751.72986338,29381382.0,191720.97332092,5907270.0,761162.0239657,2441807.0,761162.0239657,2441807.0,761162.0239657,2441807.0,1702566.2112608,665158.0,4262607.96335214,131306.0,4011335.30035364,13974.0,5270187.17729843,2065.0,2025125.39445661,79.0
1948,53957.21,56168.0,53623.02,53816.16,2217.75513685,2021-10-08,40751.72986338,29381382.0,191720.97332092,5907270.0,761162.0239657,2441807.0,761162.0239657,2441807.0,761162.0239657,2441807.0,1702566.2112608,665158.0,4262607.96335214,131306.0,4011335.30035364,13974.0,5270187.17729843,2065.0,2025125.39445661,79.0
1949,54976.92,55512.05,53674.69,53952.82,1061.02324334,2021-10-09,40587.983669,29276280.0,191441.70712585,5896491.0,761163.68081254,2442022.0,761163.68081254,2442022.0,761163.68081254,2442022.0,1703078.72198397,665367.0,4264271.91086927,131376.0,4007509.80755463,13976.0,5272327.35469406,2068.0,2026013.1066623,79.0
1950,54976.92,55512.05,53674.69,53952.82,1061.02324334,2021-10-09,40587.983669,29276280.0,191441.70712585,5896491.0,761163.68081254,2442022.0,761163.68081254,2442022.0,761163.68081254,2442022.0,1703078.72198397,665367.0,4264271.91086927,131376.0,4007509.80755463,13976.0,5272327.35469406,2068.0,2026013.1066623,79.0
1951,54714.95,56561.0,51000.0,54984.49,1735.42193508,2021-10-10,40615.35563739,29272138.0,191428.35295289,5897355.0,760818.72948704,2440644.0,760818.72948704,2440644.0,760818.72948704,2440644.0,1703726.6867641,665586.0,4263621.25888885,131366.0,4009157.44945134,13968.0,5270918.31678237,2065.0,2027101.87340764,79.0
1952,54714.95,56561.0,51000.0,54984.49,1735.42193508,2021-10-10,40615.35563739,29272138.0,191428.35295289,5897355.0,760818.72948704,2440644.0,760818.72948704,2440644.0,760818.72948704,2440644.0,1703726.6867641,665586.0,4263621.25888885,131366.0,4009157.44945134,13968.0,5270918.31678237,2065.0,2027101.87340764,79.0
1953,57485.2,57855.79,54462.45,54657.0,1955.78560334,2021-10-11,40525.39842521,29239169.0,191180.2616502,5890888.0,760238.87169106,2438121.0,760238.87169106,2438121.0,760238.87169106,2438121.0,1703490.02957639,665428.0,4264467.41051878,131341.0,3999804.04645147,13973.0,5290215.57152862,2073.0,2018378.93339782,78.0
1954,57485.2,57855.79,54462.45,54657.0,1955.78560334,2021-10-11,40525.39842521,29239169.0,191180.2616502,5890888.0,760238.87169106,2438121.0,760238.87169106,2438121.0,760238.87169106,2438121.0,1703490.02957639,665428.0,4264467.41051878,131341.0,3999804.04645147,13973.0,5290215.57152862,2073.0,2018378.93339782,78.0
1955,55995.49,57701.0,53909.0,57490.0,3224.83970306,2021-10-12,40561.34415777,29257154.0,191399.07357349,5897309.0,760493.06117315,2439533.0,760493.06117315,2439533.0,760493.06117315,2439533.0,1704778.3238489,665882.0,4263960.79342186,131263.0,3996318.35951661,13939.0,5293469.13098105,2071.0,2019657.94154229,78.0
1956,55995.49,57701.0,53909.0,57490.0,3224.83970306,2021-10-12,40561.34415777,29257154.0,191399.07357349,5897309.0,760493.06117315,2439533.0,760493.06117315,2439533.0,760493.06117315,2439533.0,1704778.3238489,665882.0,4263960.79342186,131263.0,3996318.35951661,13939.0,5293469.13098105,2071.0,2019657.94154229,78.0
1957,57374.55,57773.89,54231.0,56004.61,3359.69683046,2021-10-13,40537.79380239,29215794.0,191419.17597016,5899051.0,760724.05531936,2439576.0,760724.05531936,2439576.0,760724.05531936,2439576.0,1704669.47638095,665861.0,4264082.61205345,131335.0,4010099.50770308,13977.0,5296201.13737923,2068.0,2003466.51959207,77.0
1958,57374.55,57773.89,54231.0,56004.61,3359.69683046,2021-10-13,40537.79380239,29215794.0,191419.17597016,5899051.0,760724.05531936,2439576.0,760724.05531936,2439576.0,760724.05531936,2439576.0,1704669.47638095,665861.0,4264082.61205345,131335.0,4010099.50770308,13977.0,5296201.13737923,2068.0,2003466.51959207,77.0
1959,57371.58,58550.0,56830.56,57395.84,1879.45401231,2021-10-14,40520.30089557,29207076.0,191334.99255856,5895935.0,760407.35603683,2439175.0,760407.35603683,2439175.0,760407.35603683,2439175.0,1704674.53982065,665804.0,4266511.81127606,131373.0,4007963.46186364,13972.0,5307179.97535086,2069.0,1993464.09039075,77.0
1960,57371.58,58550.0,56830.56,57395.84,1879.45401231,2021-10-14,40520.30089557,29207076.0,191334.99255856,5895935.0,760407.35603683,2439175.0,760407.35603683,2439175.0,760407.35603683,2439175.0,1704674.53982065,665804.0,4266511.81127606,131373.0,4007963.46186364,13972.0,5307179.97535086,2069.0,1993464.09039075,77.0
1961,61657.35,62944.94,56877.0,57370.48,4205.4230703,2021-10-15,40644.2718854,29276044.0,191503.10370655,5903416.0,760216.81895186,2438646.0,760216.81895186,2438646.0,760216.81895186,2438646.0,1703896.62826887,665907.0,4265649.51715099,131421.0,4008666.88334367,14008.0,5300315.26525026,2069.0,2002045.28945095,77.0
1962,61657.35,62944.94,56877.0,57370.48,4205.4230703,2021-10-15,40644.2718854,29276044.0,191503.10370655,5903416.0,760216.81895186,2438646.0,760216.81895186,2438646.0,760216.81895186,2438646.0,1703896.62826887,665907.0,4265649.51715099,131421.0,4008666.88334367,14008.0,5300315.26525026,2069.0,2002045.28945095,77.0
1963,60870.26,62352.0,60100.27,61703.45,1263.44800176,2021-10-16,40678.36907689,29314950.0,191266.22322584,5897216.0,759761.41565354,2436978.0,759761.41565354,2436978.0,759761.41565354,2436978.0,1704394.93884664,665892.0,4266195.25818085,131379.0,4006987.83087937,14000.0,5295348.26580412,2068.0,2009136.72632803,77.0
1964,60870.26,62352.0,60100.27,61703.45,1263.44800176,2021-10-16,40678.36907689,29314950.0,191266.22322584,5897216.0,759761.41565354,2436978.0,759761.41565354,2436978.0,759761.41565354,2436978.0,1704394.93884664,665892.0,4266195.25818085,131379.0,4006987.83087937,14000.0,5295348.26580412,2068.0,2009136.72632803,77.0
1965,61538.97,61712.0,58933.0,60885.27,1261.12996084,2021-10-17,40633.01701219,29296594.0,191248.11629961,5895783.0,760166.84086065,2438284.0,760166.84086065,2438284.0,760166.84086065,2438284.0,1704207.55425649,665887.0,4266303.60010865,131355.0,4003299.09884168,13988.0,5294565.66685073,2071.0,2014345.13365771,78.0
1966,61538.97,61712.0,58933.0,60885.27,1261.12996084,2021-10-17,40633.01701219,29296594.0,191248.11629961,5895783.0,760166.84086065,2438284.0,760166.84086065,2438284.0,760166.84086065,2438284.0,1704207.55425649,665887.0,4266303.60010865,131355.0,4003299.09884168,13988.0,5294565.66685073,2071.0,2014345.13365771,78.0
1967,62034.65,62679.0,59013.0,61519.52,5754.5518416,2021-10-18,40630.92560514,29308859.0,191231.57760403,5895579.0,758291.27003948,2434829.0,758291.27003948,2434829.0,758291.27003948,2434829.0,1702536.73997144,664754.0,4264978.05837842,131223.0,3995712.09518121,13965.0,5307841.0615938,2080.0,2014472.29702253,78.0
1968,62034.65,62679.0,59013.0,61519.52,5754.5518416,2021-10-18,40630.92560514,29308859.0,191231.57760403,5895579.0,758291.27003948,2434829.0,758291.27003948,2434829.0,758291.27003948,2434829.0,1702536.73997144,664754.0,4264978.05837842,131223.0,3995712.09518121,13965.0,5307841.0615938,2080.0,2014472.29702253,78.0
1969,64241.61,64499.0,61350.0,62014.99,3253.73979225,2021-10-19,40596.508554830005,29276891.0,191213.45745468,5895375.0,758031.26938973,2434240.0,758031.26938973,2434240.0,758031.26938973,2434240.0,1701815.87337146,664664.0,4267214.29674848,131319.0,3992209.90096005,13952.0,5316723.3738063,2075.0,2008858.09509275,77.0
1970,64241.61,64499.0,61350.0,62014.99,3253.73979225,2021-10-19,40596.508554830005,29276891.0,191213.45745468,5895375.0,758031.26938973,2434240.0,758031.26938973,2434240.0,758031.26938973,2434240.0,1701815.87337146,664664.0,4267214.29674848,131319.0,3992209.90096005,13952.0,5316723.3738063,2075.0,2008858.09509275,77.0
1971,65990.31,67016.5,63529.0,64282.2,3070.68430005,2021-10-20,40687.76322756,29337952.0,191387.60645878,5902676.0,758128.66849287,2434734.0,758128.66849287,2434734.0,758128.66849287,2434734.0,1701835.80107707,664902.0,4268378.30313939,131367.0,3982881.57046058,13933.0,5335405.54605483,2087.0,1998888.76645943,76.0
1972,65990.31,67016.5,63529.0,64282.2,3070.68430005,2021-10-20,40687.76322756,29337952.0,191387.60645878,5902676.0,758128.66849287,2434734.0,758128.66849287,2434734.0,758128.66849287,2434734.0,1701835.80107707,664902.0,4268378.30313939,131367.0,3982881.57046058,13933.0,5335405.54605483,2087.0,1998888.76645943,76.0
1973,62219.44,66664.1,61850.0,66027.81,3891.52853281,2021-10-21,40570.081013899995,29296955.0,191098.11358708,5892452.0,757661.22450042,2433016.0,757661.22450042,2433016.0,757661.22450042,2433016.0,1699258.75127275,663934.0,4268734.87601065,131432.0,3976572.36642702,13932.0,5336523.05299433,2090.0,2008100.55943456,78.0
1974,62219.44,66664.1,61850.0,66027.81,3891.52853281,2021-10-21,40570.081013899995,29296955.0,191098.11358708,5892452.0,757661.22450042,2433016.0,757661.22450042,2433016.0,757661.22450042,2433016.0,1699258.75127275,663934.0,4268734.87601065,131432.0,3976572.36642702,13932.0,5336523.05299433,2090.0,2008100.55943456,78.0
1975,60702.68,63757.28,59953.74,62207.51,3159.42528548,2021-10-22,40598.495528039995,29293420.0,191145.02818994,5894147.0,757908.09905992,2433735.0,757908.09905992,2433735.0,757908.09905992,2433735.0,1699992.34461927,664202.0,4265551.8269921,131257.0,3982511.04898279,13950.0,5333461.79901483,2084.0,2008337.88285152,79.0
1976,60702.68,63757.28,59953.74,62207.51,3159.42528548,2021-10-22,40598.495528039995,29293420.0,191145.02818994,5894147.0,757908.09905992,2433735.0,757908.09905992,2433735.0,757908.09905992,2433735.0,1699992.34461927,664202.0,4265551.8269921,131257.0,3982511.04898279,13950.0,5333461.79901483,2084.0,2008337.88285152,79.0
1977,61338.76,61737.38,59633.61,60698.54,1056.07965827,2021-10-23,40704.59576119,29350089.0,191119.5432888,5895380.0,757788.01462197,2433094.0,757788.01462197,2433094.0,757788.01462197,2433094.0,1700665.82376028,664323.0,4266187.69822934,131382.0,3985886.1747531,13972.0,5317882.10452791,2080.0,2020178.82028805,80.0
1978,61338.76,61737.38,59633.61,60698.54,1056.07965827,2021-10-23,40704.59576119,29350089.0,191119.5432888,5895380.0,757788.01462197,2433094.0,757788.01462197,2433094.0,757788.01462197,2433094.0,1700665.82376028,664323.0,4266187.69822934,131382.0,3985886.1747531,13972.0,5317882.10452791,2080.0,2020178.82028805,80.0
1979,60910.16,61497.33,59510.0,61306.64,1204.84773547,2021-10-24,40804.00694665,29408276.0,191220.01435783,5899580.0,757835.92292316,2433697.0,757835.92292316,2433697.0,757835.92292316,2433697.0,1696399.26519047,663822.0,4260669.13845679,131080.0,3996033.37134665,14008.0,5326628.82442658,2083.0,2011778.48154141,79.0
1980,60910.16,61497.33,59510.0,61306.64,1204.84773547,2021-10-24,40804.00694665,29408276.0,191220.01435783,5899580.0,757835.92292316,2433697.0,757835.92292316,2433697.0,757835.92292316,2433697.0,1696399.26519047,663822.0,4260669.13845679,131080.0,3996033.37134665,14008.0,5326628.82442658,2083.0,2011778.48154141,79.0
1981,63101.43,63733.93,60670.0,60883.96,1730.14621615,2021-10-25,40627.18853265,29337543.0,191227.29625389,5897266.0,758136.89897741,2434955.0,758136.89897741,2434955.0,758136.89897741,2434955.0,1687264.36358771,661879.0,4257805.73194527,130963.0,4009435.74065876,14059.0,5321528.86859553,2080.0,2016480.43663055,81.0
1982,63101.43,63733.93,60670.0,60883.96,1730.14621615,2021-10-25,40627.18853265,29337543.0,191227.29625389,5897266.0,758136.89897741,2434955.0,758136.89897741,2434955.0,758136.89897741,2434955.0,1687264.36358771,661879.0,4257805.73194527,130963.0,4009435.74065876,14059.0,5321528.86859553,2080.0,2016480.43663055,81.0
1983,60328.22,63299.3,59830.0,63101.43,1965.54522515,2021-10-26,40636.00517247,29354111.0,191325.47652948,5900825.0,758248.56489492,2435395.0,758248.56489492,2435395.0,758248.56489492,2435395.0,1682574.80393635,659858.0,4261695.71174101,130969.0,4011988.53306009,14084.0,5307889.80659684,2076.0,2028384.12324284,82.0
1984,60328.22,63299.3,59830.0,63101.43,1965.54522515,2021-10-26,40636.00517247,29354111.0,191325.47652948,5900825.0,758248.56489492,2435395.0,758248.56489492,2435395.0,758248.56489492,2435395.0,1682574.80393635,659858.0,4261695.71174101,130969.0,4011988.53306009,14084.0,5307889.80659684,2076.0,2028384.12324284,82.0
1985,58465.9,61489.0,58100.01,60331.4,3479.73809611,2021-10-27,40730.35727555,29396884.0,191452.25781982,5905940.0,758407.32820278,2436069.0,758407.32820278,2436069.0,758407.32820278,2436069.0,1683112.55837271,659850.0,4266767.27217414,131077.0,4006963.74216633,14059.0,5295013.92245939,2068.0,2040115.83604765,83.0
1986,58465.9,61489.0,58100.01,60331.4,3479.73809611,2021-10-27,40730.35727555,29396884.0,191452.25781982,5905940.0,758407.32820278,2436069.0,758407.32820278,2436069.0,758407.32820278,2436069.0,1683112.55837271,659850.0,4266767.27217414,131077.0,4006963.74216633,14059.0,5295013.92245939,2068.0,2040115.83604765,83.0
1987,60592.76,62524.0,56425.0,58471.06,3769.75506439,2021-10-28,40774.70161846,29404520.0,191497.11643018,5907312.0,758662.33274332,2436630.0,758662.33274332,2436630.0,758662.33274332,2436630.0,1683790.39036714,659995.0,4272942.39905109,131048.0,3995019.55095031,14001.0,5293240.72215802,2069.0,2047319.31117214,83.0
1988,60592.76,62524.0,56425.0,58471.06,3769.75506439,2021-10-28,40774.70161846,29404520.0,191497.11643018,5907312.0,758662.33274332,2436630.0,758662.33274332,2436630.0,758662.33274332,2436630.0,1683790.39036714,659995.0,4272942.39905109,131048.0,3995019.55095031,14001.0,5293240.72215802,2069.0,2047319.31117214,83.0
1989,62301.59,62971.54,60154.53,60608.95,3884.64236172,2021-10-29,40856.624851709996,29462549.0,191584.03187478,5910688.0,758895.28990042,2437315.0,758895.28990042,2437315.0,758895.28990042,2437315.0,1683849.6465557,660124.0,4271162.03669585,131156.0,3999336.52716819,14010.0,5292026.3808078,2068.0,2046604.73662067,83.0
